Citizen_ID,Income_Tier,Scheme_Eligibility,Scheme_Amount,Last_Claim_Date,Region_Code,Account_Status,Aadhaar_Linked,Claim_Count
606432208679,Medium,Health,5000,28-12-2024,UP-16,Under_Review,TRUE,4
794171752882,Medium,Food,1000,18-03-2024,TN-19,Under_Review,TRUE,4
463311263657,Medium,Health,5000,24-02-2025,MP-12,Under_Review,TRUE,5
119381984785,Medium,Health,5000,04-05-2025,UP-19,Under_Review,TRUE,0
473232986924,Medium,Health,5000,16-07-2025,TN-04,Under_Review,TRUE,5
353888559126,Medium,Pension,2000,02-08-2024,TN-05,Under_Review,TRUE,2
394000385607,Medium,Health,5000,06-10-2025,AP-14,Under_Review,TRUE,0
486125507261,Medium,Health,5000,14-03-2025,WB-11,Under_Review,TRUE,5
764292171076,Medium,Health,5000,30-09-2024,AP-09,Under_Review,TRUE,1
708499674210,Medium,Health,5000,11-02-2025,WB-01,Under_Review,TRUE,4
305270730354,Medium,Health,5000,13-10-2024,WB-02,Under_Review,TRUE,0
593517173747,Medium,Pension,2000,17-07-2024,MH-02,Under_Review,TRUE,5
890557572917,Medium,Pension,2000,29-05-2024,WB-06,Under_Review,TRUE,2
525450455886,Medium,Pension,2000,11-01-2023,MH-05,Under_Review,TRUE,5
302110823637,Medium,Health,5000,09-04-2024,RJ-17,Under_Review,TRUE,1
362368284734,Medium,Food,1000,19-05-2023,WB-16,Under_Review,TRUE,4
915295363861,Medium,Pension,2000,13-06-2023,MP-16,Under_Review,TRUE,4
205777374667,Medium,Pension,2000,12-11-2023,KA-03,Under_Review,TRUE,1
927501440654,Medium,Health,5000,30-07-2023,MP-07,Under_Review,TRUE,5
392298433472,Medium,Health,5000,21-03-2024,UP-20,Under_Review,TRUE,4
378653570797,Medium,Health,5000,05-04-2024,UP-13,Under_Review,TRUE,1
257582002421,Medium,Food,1000,29-01-2023,KA-12,Under_Review,TRUE,4
671311262767,Medium,Health,5000,11-10-2025,UP-14,Under_Review,TRUE,3
461777537685,Medium,Pension,2000,07-09-2025,GJ-10,Under_Review,TRUE,5
469769844491,Medium,Pension,2000,04-07-2024,UP-17,Under_Review,TRUE,0
844934980940,Medium,Food,1000,18-01-2025,MP-10,Under_Review,TRUE,4
860533959365,Medium,Health,5000,01-07-2025,DL-13,Under_Review,TRUE,2
378818833252,Medium,Food,1000,14-09-2025,KA-08,Under_Review,TRUE,1
499833208369,Medium,Health,5000,04-01-2026,MH-16,Under_Review,TRUE,4
850100776727,Medium,Pension,2000,21-01-2024,DL-08,Under_Review,TRUE,2
996096266913,Medium,Food,1000,14-05-2023,AP-20,Under_Review,TRUE,1
905512428050,Medium,Health,5000,06-11-2025,MH-06,Under_Review,TRUE,1
628675076694,Medium,Health,5000,23-04-2023,TN-12,Under_Review,TRUE,4
963103583856,Medium,Pension,2000,02-04-2025,UP-01,Under_Review,TRUE,0
699513660284,Medium,Health,5000,12-01-2025,GJ-13,Under_Review,TRUE,5
909545897742,Medium,Pension,2000,29-06-2024,MP-20,Under_Review,TRUE,5
429157968810,Medium,Food,1000,09-08-2025,GJ-13,Under_Review,TRUE,0
444495318387,Medium,Pension,2000,27-01-2026,RJ-08,Under_Review,TRUE,1
332528686288,Medium,Food,1000,29-03-2023,GJ-02,Under_Review,TRUE,1
643929945798,Medium,Health,5000,19-11-2025,GJ-06,Under_Review,TRUE,5
967539419726,Medium,Food,1000,09-06-2025,DL-01,Under_Review,TRUE,3
528884679717,Medium,Pension,2000,01-09-2023,RJ-19,Under_Review,TRUE,1
922632593435,Medium,Pension,2000,26-10-2024,GJ-11,Under_Review,TRUE,4
438837082137,Medium,Pension,2000,20-08-2024,MH-09,Under_Review,TRUE,3
159304068773,Medium,Pension,2000,26-01-2026,DL-12,Under_Review,TRUE,5
740560560862,Medium,Food,1000,23-04-2023,AP-02,Under_Review,TRUE,2
993989904527,Medium,Pension,2000,12-08-2024,DL-16,Under_Review,TRUE,2
418724864992,Medium,Pension,2000,29-04-2025,KA-05,Under_Review,TRUE,4
300951429102,Medium,Food,1000,09-05-2025,DL-04,Under_Review,TRUE,4
401884431014,Medium,Food,1000,30-06-2024,DL-01,Under_Review,TRUE,1
839556092702,Medium,Food,1000,28-10-2025,GJ-05,Under_Review,TRUE,0
475191936112,Medium,Pension,2000,24-01-2025,MP-12,Under_Review,TRUE,5
180678728236,Medium,Food,1000,21-12-2023,AP-14,Under_Review,TRUE,5
558637455767,Medium,Health,5000,19-01-2023,AP-18,Under_Review,TRUE,5
110416996215,Medium,Health,5000,16-03-2024,MH-01,Under_Review,TRUE,1
235384846826,Medium,Pension,2000,04-02-2025,WB-14,Under_Review,TRUE,5
243750152211,Medium,Health,5000,17-07-2023,TN-20,Under_Review,TRUE,0
488167665266,Medium,Pension,2000,20-08-2025,TN-12,Under_Review,TRUE,5
817712138342,Medium,Food,1000,11-06-2025,RJ-19,Under_Review,TRUE,4
382882399854,Medium,Health,5000,11-05-2025,MP-03,Under_Review,TRUE,0
125472132272,Medium,Health,5000,19-07-2024,TN-09,Under_Review,TRUE,1
281107441204,Medium,Health,5000,22-12-2023,WB-16,Under_Review,TRUE,0
725801255493,Medium,Pension,2000,30-11-2023,UP-18,Under_Review,TRUE,5
573010701847,Medium,Health,5000,20-08-2025,MH-09,Under_Review,TRUE,1
755110412550,Medium,Pension,2000,05-05-2023,WB-04,Under_Review,TRUE,2
346280593475,Medium,Food,1000,07-12-2023,UP-04,Under_Review,TRUE,3
931850763579,Medium,Food,1000,20-10-2025,TN-02,Under_Review,TRUE,5
987677554194,Medium,Pension,2000,16-04-2024,KA-18,Under_Review,TRUE,0
206900100833,Medium,Health,5000,26-09-2024,GJ-12,Under_Review,TRUE,0
404685889114,Medium,Food,1000,26-06-2024,MH-10,Under_Review,TRUE,0
680920140891,Medium,Food,1000,09-03-2025,MH-20,Under_Review,TRUE,2
159489708942,Medium,Food,1000,04-10-2023,AP-08,Under_Review,TRUE,5
282914747643,Medium,Food,1000,17-06-2024,RJ-03,Under_Review,TRUE,1
880257423065,Medium,Pension,2000,02-11-2024,UP-05,Under_Review,TRUE,4
606465468277,Medium,Health,5000,30-04-2023,RJ-03,Under_Review,TRUE,5
558184358475,Medium,Food,1000,28-04-2024,WB-08,Under_Review,TRUE,5
905468742670,Medium,Food,1000,27-01-2026,TN-01,Under_Review,TRUE,2
595957606668,Medium,Food,1000,23-05-2023,UP-20,Under_Review,TRUE,5
467480157796,Medium,Food,1000,12-12-2023,KA-20,Under_Review,TRUE,1
664520689845,Medium,Food,1000,07-11-2024,GJ-17,Under_Review,TRUE,1
250516407506,Medium,Pension,2000,29-03-2023,DL-19,Under_Review,TRUE,5
829221111158,Medium,Pension,2000,17-07-2023,RJ-08,Under_Review,TRUE,4
880685346151,Medium,Food,1000,06-03-2024,GJ-08,Under_Review,TRUE,5
860217156839,Medium,Health,5000,24-10-2023,RJ-19,Under_Review,TRUE,3
264784198937,Medium,Health,5000,02-04-2025,TN-20,Under_Review,TRUE,0
864409037462,Medium,Food,1000,30-07-2025,UP-07,Under_Review,TRUE,4
386618922940,Medium,Food,1000,03-01-2024,WB-16,Under_Review,TRUE,5
232773387170,Medium,Pension,2000,09-11-2023,DL-08,Under_Review,TRUE,4
374403767988,Medium,Pension,2000,23-09-2025,UP-07,Under_Review,TRUE,5
246593262371,Medium,Pension,2000,06-11-2024,GJ-13,Under_Review,TRUE,5
583689570480,Medium,Health,5000,03-12-2023,DL-03,Under_Review,TRUE,0
303967957649,Medium,Health,5000,25-12-2025,MP-17,Under_Review,TRUE,3
837727092865,Medium,Health,5000,13-07-2025,KA-09,Under_Review,TRUE,0
177549985574,Medium,Food,1000,05-02-2025,UP-20,Under_Review,TRUE,3
539883687708,Medium,Health,5000,02-04-2025,TN-08,Under_Review,TRUE,5
692060878017,Medium,Health,5000,01-11-2023,DL-08,Under_Review,TRUE,2
275298019070,Medium,Pension,2000,26-07-2024,WB-01,Under_Review,TRUE,0
785990492588,Medium,Pension,2000,18-11-2024,RJ-14,Under_Review,TRUE,1
941447732157,Medium,Food,1000,24-09-2023,WB-09,Under_Review,TRUE,5
423055873542,Medium,Pension,2000,09-08-2025,UP-16,Under_Review,TRUE,4
318414137685,Medium,Health,5000,01-06-2023,AP-08,Under_Review,TRUE,5
592157204887,Medium,Pension,2000,14-03-2025,TN-12,Under_Review,TRUE,0
490536349556,High,Health,5000,25-12-2023,MP-13,Under_Review,TRUE,5
546080278660,High,Health,5000,14-10-2023,RJ-06,Under_Review,TRUE,0
102648646067,High,Health,5000,14-07-2023,MP-16,Under_Review,TRUE,2
698642901697,High,Pension,2000,03-04-2023,AP-07,Under_Review,TRUE,2
830714908716,High,Pension,2000,12-01-2023,WB-14,Under_Review,TRUE,1
384545875069,High,Food,1000,28-10-2024,RJ-14,Under_Review,TRUE,3
566143675259,High,Pension,2000,18-01-2023,DL-09,Under_Review,TRUE,1
115210272459,High,Food,1000,24-10-2024,TN-16,Under_Review,TRUE,2
959792010673,High,Food,1000,03-06-2023,MH-06,Under_Review,TRUE,4
223352342182,High,Pension,2000,03-10-2023,KA-11,Under_Review,TRUE,2
843288473350,High,Pension,2000,19-12-2025,MH-20,Under_Review,TRUE,1
723113312251,High,Pension,2000,06-05-2023,UP-10,Under_Review,TRUE,4
608828077264,High,Pension,2000,25-05-2023,UP-13,Under_Review,TRUE,2
299270190052,High,Health,5000,25-01-2023,MH-02,Under_Review,TRUE,1
251373900038,High,Food,1000,09-12-2024,AP-02,Under_Review,TRUE,3
621186529926,High,Pension,2000,04-03-2025,RJ-11,Under_Review,TRUE,0
419509279990,High,Health,5000,28-05-2023,UP-18,Under_Review,TRUE,5
984276235188,High,Health,5000,29-10-2024,WB-17,Under_Review,TRUE,3
109000441759,High,Pension,2000,25-01-2025,GJ-10,Under_Review,TRUE,1
900746902659,High,Pension,2000,08-08-2024,AP-04,Under_Review,TRUE,5
548595903075,High,Food,1000,10-07-2023,MH-06,Under_Review,TRUE,4
285327369770,High,Pension,2000,24-07-2023,UP-01,Under_Review,TRUE,4
554683852464,High,Health,5000,31-03-2023,MP-20,Under_Review,TRUE,4
997134614349,High,Health,5000,19-08-2025,AP-10,Under_Review,TRUE,1
306520147195,High,Health,5000,11-06-2023,RJ-02,Under_Review,TRUE,2
116371352393,High,Food,1000,19-11-2023,RJ-14,Under_Review,TRUE,2
556437758105,High,Pension,2000,23-10-2025,WB-10,Under_Review,TRUE,5
280922978638,High,Food,1000,06-10-2023,DL-20,Under_Review,TRUE,3
612798614220,High,Food,1000,13-01-2024,DL-15,Under_Review,TRUE,1
940605153125,High,Health,5000,20-03-2023,GJ-12,Under_Review,TRUE,5
248358321207,High,Pension,2000,13-12-2024,KA-11,Under_Review,TRUE,0
287326349251,High,Food,1000,08-01-2026,KA-04,Under_Review,TRUE,1
489115817749,High,Health,5000,26-12-2024,MP-03,Under_Review,TRUE,3
357234932364,High,Health,5000,09-05-2023,GJ-05,Under_Review,TRUE,3
298842361577,High,Food,1000,25-01-2023,RJ-06,Under_Review,TRUE,5
535937093262,High,Health,5000,26-12-2024,TN-12,Under_Review,TRUE,5
520224121208,High,Food,1000,11-01-2024,RJ-03,Under_Review,TRUE,2
156491845956,High,Food,1000,17-06-2025,AP-05,Under_Review,TRUE,3
609195440766,High,Pension,2000,12-08-2025,KA-16,Under_Review,TRUE,0
897236040403,High,Health,5000,06-10-2024,GJ-20,Under_Review,TRUE,5
405233030808,High,Food,1000,08-05-2024,TN-02,Under_Review,TRUE,1
659311545622,High,Health,5000,08-12-2024,WB-08,Under_Review,TRUE,4
389900335613,High,Pension,2000,21-05-2023,MH-08,Under_Review,TRUE,5
505930109610,High,Health,5000,10-07-2024,TN-10,Under_Review,TRUE,1
323621157065,High,Pension,2000,22-04-2023,TN-20,Under_Review,TRUE,1
972338239202,High,Food,1000,07-08-2024,UP-12,Under_Review,TRUE,2
649142020730,High,Food,1000,28-12-2024,TN-14,Under_Review,TRUE,3
921439994700,High,Pension,2000,28-03-2024,UP-05,Under_Review,TRUE,5
133063204015,High,Food,1000,28-10-2024,KA-11,Under_Review,TRUE,1
933915393090,High,Food,1000,14-03-2023,GJ-16,Under_Review,TRUE,0
168338937635,High,Food,1000,14-11-2025,KA-14,Under_Review,TRUE,4
121599936021,High,Health,5000,19-12-2023,WB-20,Under_Review,TRUE,5
364001004093,High,Health,5000,08-09-2024,UP-06,Under_Review,TRUE,2
368930097851,High,Food,1000,10-03-2025,KA-17,Under_Review,TRUE,5
883057407937,High,Pension,2000,15-11-2023,WB-15,Under_Review,TRUE,1
261274725624,High,Pension,2000,20-08-2025,KA-02,Under_Review,TRUE,4
915098181146,High,Health,5000,17-06-2025,TN-06,Under_Review,TRUE,5
544666213146,High,Food,1000,27-06-2024,WB-18,Under_Review,TRUE,1
666645241360,High,Food,1000,23-12-2024,UP-06,Under_Review,TRUE,2
362769562579,High,Food,1000,26-05-2023,TN-05,Under_Review,TRUE,4
821975277851,High,Food,1000,31-07-2023,DL-17,Under_Review,TRUE,5
382675845819,High,Food,1000,01-09-2025,MP-05,Under_Review,TRUE,2
221302096257,High,Health,5000,12-01-2023,GJ-10,Under_Review,TRUE,3
845778919463,High,Pension,2000,19-07-2023,WB-14,Under_Review,TRUE,2
482748337150,High,Health,5000,14-01-2023,MH-04,Under_Review,TRUE,5
336143051890,High,Health,5000,18-01-2026,AP-16,Under_Review,TRUE,1
961878804799,High,Health,5000,01-10-2024,KA-08,Under_Review,TRUE,3
164211506218,High,Food,1000,20-09-2024,UP-03,Under_Review,TRUE,5
969997482968,High,Food,1000,24-12-2025,MP-18,Under_Review,TRUE,2
960277258919,High,Food,1000,19-11-2024,WB-10,Under_Review,TRUE,2
542582948095,High,Pension,2000,24-06-2023,KA-16,Under_Review,TRUE,3
427191372390,High,Health,5000,26-03-2025,MH-11,Under_Review,TRUE,2
319762051518,High,Food,1000,22-12-2024,MP-09,Under_Review,TRUE,4
874884443245,High,Food,1000,05-09-2025,MH-19,Under_Review,TRUE,1
790584080508,High,Health,5000,02-12-2024,MP-14,Under_Review,TRUE,1
603630909746,High,Pension,2000,17-06-2024,UP-01,Under_Review,TRUE,3
529338131434,High,Health,5000,28-03-2023,TN-18,Under_Review,TRUE,3
350255450918,High,Pension,2000,18-01-2026,TN-04,Under_Review,TRUE,5
709221958837,High,Pension,2000,03-07-2024,DL-16,Under_Review,TRUE,4
394468750871,High,Health,5000,05-08-2025,UP-12,Under_Review,TRUE,4
374628556945,High,Food,1000,19-03-2025,AP-20,Under_Review,TRUE,5
123613388986,High,Pension,2000,11-07-2024,MP-13,Under_Review,TRUE,1
409742905074,High,Health,5000,14-06-2023,UP-16,Under_Review,TRUE,2
104914803187,High,Food,1000,03-07-2024,TN-16,Under_Review,TRUE,2
660858143082,High,Pension,2000,06-01-2026,WB-19,Under_Review,TRUE,4
667915375769,High,Pension,2000,15-02-2023,RJ-02,Under_Review,TRUE,1
659906339523,High,Food,1000,26-03-2023,TN-16,Under_Review,TRUE,1
182522639282,High,Health,5000,08-05-2024,UP-18,Under_Review,TRUE,5
984058084297,High,Food,1000,25-02-2024,UP-09,Under_Review,TRUE,4
954575976973,High,Food,1000,06-01-2023,KA-03,Under_Review,TRUE,2
889795296470,High,Health,5000,06-07-2025,AP-05,Under_Review,TRUE,1
253510565625,High,Health,5000,04-12-2023,RJ-17,Under_Review,TRUE,5
227171561664,High,Health,5000,16-09-2023,GJ-12,Under_Review,TRUE,0
726644721466,High,Health,5000,08-03-2024,WB-20,Under_Review,TRUE,1
414122109988,High,Health,5000,03-01-2023,TN-01,Under_Review,TRUE,3
900462899414,High,Health,5000,27-08-2025,DL-08,Under_Review,TRUE,3
892574987642,High,Pension,2000,20-02-2023,KA-05,Under_Review,TRUE,1
225255883625,High,Food,1000,27-11-2025,MP-13,Under_Review,TRUE,5
181591803707,High,Health,5000,26-05-2024,KA-04,Under_Review,TRUE,0
305190870975,High,Pension,2000,29-10-2023,UP-07,Under_Review,TRUE,3
474970630282,High,Pension,2000,27-07-2025,UP-15,Suspended,FALSE,4
537422501292,High,Health,5000,22-07-2025,WB-13,Suspended,FALSE,3
389159413486,High,Food,1000,14-02-2026,DL-12,Suspended,FALSE,5
970328451045,High,Health,5000,26-12-2025,DL-20,Suspended,FALSE,5
419244240984,High,Health,5000,17-05-2024,KA-07,Suspended,FALSE,2
406318959336,High,Pension,2000,18-08-2024,RJ-06,Suspended,FALSE,1
451051525095,High,Health,5000,24-04-2025,UP-02,Suspended,FALSE,2
170267162655,High,Pension,2000,15-06-2024,KA-10,Suspended,FALSE,3
437846345831,High,Health,5000,30-07-2023,RJ-09,Suspended,FALSE,4
703848273233,High,Food,1000,09-08-2024,MP-09,Suspended,FALSE,0
988607839897,High,Pension,2000,19-10-2023,KA-09,Suspended,FALSE,1
174274466951,High,Health,5000,09-05-2023,AP-14,Suspended,FALSE,2
842911686298,High,Food,1000,24-05-2023,KA-11,Suspended,FALSE,5
342506399986,High,Food,1000,08-01-2025,WB-03,Suspended,FALSE,3
332322266792,High,Health,5000,10-05-2025,MP-19,Suspended,FALSE,3
587140838363,High,Pension,2000,14-05-2023,KA-12,Suspended,FALSE,1
362823334915,High,Pension,2000,29-04-2025,MP-09,Suspended,FALSE,4
381778103971,High,Health,5000,05-06-2024,AP-11,Suspended,FALSE,3
833661177140,High,Pension,2000,22-04-2025,RJ-13,Suspended,FALSE,1
209263387247,High,Health,5000,13-01-2023,UP-03,Suspended,FALSE,3
619750749308,High,Food,1000,30-10-2023,DL-01,Suspended,FALSE,2
275022022143,High,Health,5000,24-07-2024,MH-02,Suspended,FALSE,3
445506715686,High,Pension,2000,18-07-2025,MH-19,Suspended,FALSE,2
230358584275,High,Food,1000,17-01-2025,KA-06,Suspended,FALSE,5
344645993190,High,Food,1000,18-01-2023,MH-07,Suspended,FALSE,4
194535239358,High,Food,1000,04-12-2025,MH-18,Suspended,FALSE,5
797682938714,High,Health,5000,31-12-2025,RJ-09,Suspended,FALSE,2
429232782556,High,Food,1000,04-05-2023,DL-01,Suspended,FALSE,2
362436145956,High,Pension,2000,10-10-2023,TN-14,Suspended,FALSE,4
181239219175,High,Food,1000,27-03-2025,AP-01,Suspended,FALSE,2
520680158537,High,Health,5000,20-12-2024,GJ-11,Suspended,FALSE,3
499916396840,High,Health,5000,19-05-2025,TN-17,Suspended,FALSE,4
170989396337,High,Health,5000,19-09-2023,UP-01,Suspended,FALSE,2
120000125064,High,Food,1000,07-11-2025,TN-14,Suspended,FALSE,3
715663355360,High,Pension,2000,13-01-2023,UP-02,Suspended,FALSE,1
931263102645,High,Pension,2000,08-03-2025,UP-19,Suspended,FALSE,2
996083509792,High,Health,5000,30-06-2025,MP-16,Suspended,FALSE,3
512415721700,High,Food,1000,24-06-2024,KA-03,Suspended,FALSE,0
632661610909,High,Pension,2000,29-06-2024,AP-11,Suspended,FALSE,0
922256718853,High,Pension,2000,29-01-2023,DL-03,Suspended,FALSE,4
626613606625,High,Health,5000,27-11-2023,RJ-01,Suspended,FALSE,0
451448631674,High,Food,1000,17-04-2024,DL-16,Suspended,FALSE,2
768473682572,High,Health,5000,25-07-2023,DL-19,Suspended,FALSE,5
260203892325,High,Pension,2000,13-03-2025,GJ-10,Suspended,FALSE,0
824428931057,High,Health,5000,18-03-2024,DL-16,Suspended,FALSE,1
740380764562,High,Food,1000,14-08-2023,MH-09,Suspended,FALSE,2
988311555113,High,Pension,2000,02-03-2023,GJ-16,Suspended,FALSE,3
353150752575,High,Food,1000,13-09-2023,RJ-01,Suspended,FALSE,0
510410070018,High,Health,5000,02-05-2023,RJ-17,Suspended,FALSE,2
247853418347,High,Pension,2000,08-07-2024,GJ-11,Suspended,FALSE,5
377767095931,High,Health,5000,21-11-2024,RJ-04,Suspended,FALSE,4
768704221812,High,Health,5000,07-03-2023,MP-03,Suspended,FALSE,4
805379168185,High,Food,1000,08-09-2024,MH-03,Suspended,FALSE,1
857316136214,High,Pension,2000,26-01-2023,GJ-02,Suspended,FALSE,0
482264784733,High,Pension,2000,05-04-2025,MP-19,Suspended,FALSE,3
949669281237,High,Health,5000,14-04-2025,UP-11,Suspended,FALSE,5
684902647389,High,Health,5000,03-10-2024,MH-01,Suspended,FALSE,0
103810245052,High,Health,5000,07-09-2025,KA-02,Suspended,FALSE,2
644107981682,High,Food,1000,25-05-2024,UP-12,Suspended,FALSE,4
301984354470,High,Food,1000,25-02-2023,TN-02,Suspended,FALSE,4
796012414943,High,Health,5000,30-01-2023,AP-10,Suspended,FALSE,0
810276209507,High,Pension,2000,18-01-2023,DL-19,Suspended,FALSE,3
271095437067,High,Pension,2000,17-05-2024,WB-18,Suspended,FALSE,4
873456092514,High,Health,5000,02-10-2025,AP-12,Suspended,FALSE,5
415891379809,High,Health,5000,31-01-2025,TN-18,Suspended,FALSE,5
598480825573,High,Health,5000,01-09-2025,WB-07,Suspended,FALSE,4
465694766019,High,Food,1000,06-07-2023,RJ-04,Suspended,FALSE,3
276618257630,High,Food,1000,12-09-2025,UP-06,Suspended,FALSE,5
356440080119,High,Health,5000,29-04-2025,KA-15,Suspended,FALSE,5
979227002789,High,Food,1000,17-04-2023,TN-09,Suspended,FALSE,2
578552056952,High,Health,5000,03-05-2024,MP-20,Suspended,FALSE,1
736028370958,High,Food,1000,30-04-2025,RJ-13,Suspended,FALSE,5
798582232722,High,Pension,2000,30-06-2023,GJ-06,Suspended,FALSE,4
330106498826,High,Food,1000,12-12-2025,DL-02,Suspended,FALSE,3
837650666734,High,Health,5000,19-08-2023,AP-11,Suspended,FALSE,4
553539880499,High,Pension,2000,24-11-2025,AP-07,Suspended,FALSE,2
669615975267,High,Pension,2000,02-12-2023,WB-16,Suspended,FALSE,3
334453131900,High,Pension,2000,24-08-2023,MP-13,Suspended,FALSE,3
403646491209,High,Food,1000,25-07-2023,TN-13,Suspended,FALSE,3
462218432583,High,Health,5000,12-01-2023,UP-02,Suspended,FALSE,0
929045828109,High,Food,1000,06-06-2025,WB-13,Suspended,FALSE,5
388866923531,High,Pension,2000,18-07-2025,MP-08,Suspended,FALSE,4
987058310740,High,Pension,2000,30-07-2024,DL-03,Suspended,FALSE,2
889104685300,High,Pension,2000,07-04-2024,KA-03,Suspended,FALSE,2
258202426576,High,Food,1000,03-12-2024,KA-19,Suspended,FALSE,4
521661335757,High,Health,5000,07-11-2025,GJ-02,Suspended,FALSE,4
593327773325,High,Health,5000,27-01-2024,RJ-04,Suspended,FALSE,1
211997365694,High,Pension,2000,27-10-2025,DL-10,Suspended,FALSE,3
195420030044,High,Health,5000,26-04-2023,WB-04,Suspended,FALSE,4
753288603361,High,Pension,2000,16-04-2024,MH-03,Suspended,FALSE,4
348971415133,High,Health,5000,05-06-2023,UP-09,Suspended,FALSE,3
159197209230,High,Health,5000,27-09-2023,RJ-04,Suspended,FALSE,3
665157348793,High,Pension,2000,17-06-2023,MH-05,Suspended,FALSE,4
196145971876,High,Pension,2000,28-08-2024,MP-10,Suspended,FALSE,3
721419063291,High,Health,5000,30-09-2025,WB-03,Suspended,FALSE,5
570707939509,High,Food,1000,06-11-2024,UP-17,Suspended,FALSE,3
403916383394,High,Pension,2000,10-09-2023,GJ-08,Suspended,FALSE,0
428401347315,High,Food,1000,12-03-2025,UP-01,Suspended,FALSE,1
669102919757,High,Health,5000,18-04-2023,AP-08,Suspended,FALSE,4
347496142717,High,Food,1000,29-07-2023,WB-02,Suspended,FALSE,1
824604763538,High,Food,1000,04-08-2024,UP-19,Suspended,FALSE,0
941052430725,High,Health,5000,05-03-2023,AP-10,Suspended,FALSE,5
129894697289,High,Food,1000,25-02-2025,UP-10,Suspended,FALSE,5
329690158599,High,Food,1000,12-11-2024,DL-10,Suspended,FALSE,3
372777160529,High,Health,5000,28-10-2025,RJ-15,Suspended,FALSE,1
110997728740,High,Pension,2000,14-01-2026,UP-09,Suspended,FALSE,0
987207807663,High,Pension,2000,03-02-2025,DL-07,Suspended,FALSE,5
948228692614,High,Health,5000,20-01-2025,MP-03,Suspended,FALSE,2
245314696811,High,Pension,2000,15-02-2024,AP-19,Suspended,FALSE,0
316378890905,High,Pension,2000,22-01-2023,GJ-07,Suspended,FALSE,4
768829504721,High,Food,1000,09-05-2024,GJ-06,Suspended,FALSE,3
379830778850,High,Health,5000,16-12-2023,UP-20,Suspended,FALSE,4
965228799369,High,Pension,2000,06-01-2025,TN-14,Suspended,FALSE,3
757387295528,High,Pension,2000,28-03-2024,GJ-19,Suspended,FALSE,5
590534536253,High,Food,1000,14-02-2025,TN-09,Suspended,FALSE,5
220000273189,High,Food,1000,01-03-2023,TN-19,Suspended,FALSE,5
350594382191,High,Food,1000,24-03-2024,GJ-13,Suspended,FALSE,5
895718969292,High,Food,1000,22-12-2024,DL-20,Suspended,FALSE,3
689434226748,High,Health,5000,04-06-2025,MP-04,Suspended,FALSE,3
909380646549,High,Food,1000,04-12-2025,DL-20,Suspended,FALSE,3
776204808609,High,Food,1000,02-05-2025,UP-14,Suspended,FALSE,4
343316385675,High,Pension,2000,08-11-2025,GJ-11,Suspended,FALSE,3
263739966615,High,Pension,2000,19-12-2023,MH-18,Suspended,FALSE,4
600798359966,High,Health,5000,23-11-2024,RJ-17,Suspended,FALSE,1
515364424680,High,Food,1000,25-12-2024,MP-15,Suspended,FALSE,3
163318259214,High,Food,1000,19-01-2025,WB-19,Suspended,FALSE,2
435125190538,High,Health,5000,19-02-2026,TN-02,Suspended,FALSE,5
757822503118,High,Health,5000,10-03-2023,MP-20,Suspended,FALSE,4
259336264215,High,Health,5000,25-01-2024,RJ-04,Suspended,FALSE,4
587202255586,High,Health,5000,28-01-2026,DL-18,Suspended,FALSE,1
934465935909,High,Pension,2000,01-03-2023,UP-01,Suspended,FALSE,3
782883797893,High,Pension,2000,23-04-2024,TN-14,Suspended,FALSE,4
376865236217,High,Pension,2000,03-10-2024,GJ-04,Suspended,FALSE,5
665009751673,High,Health,5000,06-07-2024,AP-12,Suspended,FALSE,5
850960547488,High,Food,1000,06-01-2025,MH-20,Suspended,FALSE,2
130559104657,High,Food,1000,15-06-2023,UP-16,Suspended,FALSE,2
830596050635,High,Pension,2000,06-06-2025,DL-17,Suspended,FALSE,0
730680693216,High,Pension,2000,01-11-2023,RJ-02,Suspended,FALSE,2
727864192806,High,Pension,2000,26-10-2023,DL-17,Suspended,FALSE,4
714201920966,High,Food,1000,13-07-2023,MP-18,Suspended,FALSE,5
451010332094,High,Pension,2000,15-07-2025,WB-02,Suspended,FALSE,3
317908407190,High,Pension,2000,09-01-2024,RJ-06,Suspended,FALSE,2
103908982987,High,Food,1000,09-08-2024,KA-12,Suspended,FALSE,0
263895472681,High,Pension,2000,17-08-2025,WB-05,Suspended,FALSE,0
994197081004,High,Pension,2000,30-12-2025,RJ-03,Suspended,FALSE,5
168305641645,High,Health,5000,09-07-2023,AP-15,Suspended,FALSE,2
469459185720,High,Health,5000,24-04-2025,KA-11,Suspended,FALSE,4
566191595374,High,Pension,2000,11-03-2025,RJ-04,Suspended,FALSE,4
615571238833,High,Health,5000,24-02-2023,TN-12,Suspended,FALSE,3
525124057803,High,Food,1000,24-05-2025,DL-01,Suspended,FALSE,4
316063148191,High,Health,5000,29-12-2023,UP-11,Suspended,FALSE,1
154882135826,High,Pension,2000,01-01-2025,MP-03,Suspended,FALSE,0
252682227142,High,Food,1000,28-09-2024,MP-19,Suspended,FALSE,5
383323461143,High,Food,1000,08-11-2024,DL-04,Suspended,FALSE,4
162234070604,High,Food,1000,05-06-2025,TN-17,Suspended,FALSE,0
877706245009,High,Health,5000,13-02-2023,AP-17,Suspended,FALSE,4
300185373527,High,Food,1000,01-11-2025,UP-14,Suspended,FALSE,4
239023701461,High,Pension,2000,19-04-2025,MH-06,Suspended,FALSE,0
